0.00239625	156.448
0.00327136	197.578
-0.00376947	-131.655

0.00346498	234.322
-0.00137414	-77.7053
0.00225767	156.956

0.00357767	128.422
0.00204566	105.07
-0.000728544	62.7522

0.000666938	88.9739
0.00275416	175.595
-0.000843745	26.5184

0.00304132	266.184
0.000537165	66.9536
0.000542284	67.7571

0.00282794	144.769
0.00202759	121.346
-0.0034183	-38.5755

0.00073593	80.8076
-0.000405838	21.205
0.00232235	164.571

-0.000319339	-23.3512
0.00482905	361.825
-0.00123375	-90.1827

0.00175839	127.088
0.00170728	125.121
-0.000597934	30.7894

0.00212959	167.582
-0.00392094	-285.017
0.00264954	207.604

-0.00159875	-23.3802
0.00497977	264.241
0.000976798	89.3293

0.00245701	120.995
4.69315e-06	53.9105
0.00197952	108.027

0.00427915	170.409
0.0173401	283.521
-0.00297244	5.29274
-0.000191295	65.4679

0.00211837	173.416
0.00299936	239.831
-0.00111013	-62.7162

0.0051262	319.076
0.0126242	368.673
-0.000310089	31.2861
0.000239778	54.6454

0.000780771	58.3035
0.000856395	61.9268
0.00292085	154.898

0.00430089	136.043
-0.00103302	55.3138
0.00272932	112.272

0.00336627	158.921
0.0035177	164.188
-0.00359864	-77.3685

-0.00146158	28.9888
0.00104404	94.9341
0.00245034	131.862

-0.000641619	-1.93363
0.000903835	81.6572
0.00468146	285.245

0.00476662	226.961
0.00100444	76.844
0.000295291	48.5492

0.00175766	142.374
-0.000632399	-15.5312
0.00544209	387.801

1.35005e-05	77.9534
0.000340589	83.0778
0.00462993	150.166

-0.000418621	-39.5645
0.000986159	72.0642
0.00172463	129.291

0.00362177	188.373
0.00022606	65.779
0.000484228	75.1266

-0.00368718	-220.737
0.00263359	193.085
0.00388899	275.12

0.00122777	101.622
0.0030769	120.503
0.000191262	91.0493

0.000551887	59.6841
0.00177769	190.842
0.0306611	282.677
0.000905897	79.0228

0.00110214	86.7195
-0.000791032	36.4605
0.00673247	236.509

0.00521877	329.619
0.000495657	216.287
-0.00107521	-71.914
-0.000670573	-43.5862

0.000844533	111.104
0.00268204	119.952
-0.00189388	97.9161

0.00171099	102.919
-0.00181654	76.8002
0.00509534	127.982

-0.0019852	-11.148
-5.34179e-05	60.2068
0.00369029	198.152

0.000971393	74.4994
0.000690163	66.3347
0.00425931	171.098

0.00207704	147.979
0.000565623	44.4488
0.00154429	112.34

-0.000582816	-7.56065
0.00464962	240.787
0.000142879	27.1075

-0.00349728	-46.8289
0.00218723	148.095
0.00223548	149.787

0.00439764	194.036
-0.00024526	41.1796
0.00132471	92.9229

-0.00251262	49.1726
0.000882668	103.676
0.00680297	187.316
0.0023609	154.275

-5.21967e-05	16.5364
0.00418677	262.115
-0.00119724	-54.3748
-0.00182694	-65.9658

0.00177007	109.781
-0.00121839	63.3083
0.00352134	137.036

0.00304542	157.282
0.00122129	96.8437
0.000361466	68.2853

0.00248216	111.789
-0.00192248	57.0216
0.00188898	104.419

0.00200942	127.796
-0.000752405	59.385
0.00221669	133.001

0.00311186	215.91
-0.00191962	-150.491
0.00274914	190.462

0.00105615	114.404
0.00263248	153.986
-0.00076847	68.7584

1.1856e-06	37.9304
0.000799499	76.3348
0.00227216	146.4

-0.000540279	96.3464
0.00156119	105.189
0.00137727	104.415

0.00223814	112.03
-0.00175642	-21.7545
0.00272055	128.324

0.00202206	110.08
0.00133676	99.4455
0.000592412	87.8699

-0.00208238	-167.537
0.00409042	294.983
-0.000448413	-43.8388

0.00061177	44.2394
0.00368472	261.57
-0.00118768	-81.5181

0.00465482	259.547
0.000171873	40.2887
0.000771519	69.6891

-0.00102793	28.1766
0.00578525	225.934
0.000302421	66.8802

0.00222223	149.717
-0.0020225	-124.998
0.00477957	316.239

-0.00293883	-51.8151
0.00118397	92.5251
0.00331867	167.17

0.00475096	303.286
-0.00213256	-83.8937
0.00128852	108.686

-0.00440484	59.1573
0.00182195	99.002
0.00340207	109.113

0.0069831	374.594
-0.000817008	18.6625
-0.000499315	33.1718

0.00200445	165.121
0.00252556	202.374
-0.00341069	-213.213

0.00169519	102.166
-0.000636053	49.5109
0.00376088	148.923

0.00145964	120.97
0.00378783	144.296
-0.0017506	88.8159

0.00227256	221.012

-0.00190021	-7.97167
0.00272671	132.395
0.0042799	179.5

0.00483021	386.574
0.00451967	302.799
-6.1085e-05	128.891
-0.00156395	-115.561

0.0034934	192.754
-0.00122565	3.51693
0.00383404	206.581

0.00220394	152.294
0.00284472	189.007
-0.00140827	-50.7614

0.00680829	300.391
0.00147785	208.581
-0.000397685	26.3337
-0.000309772	30.2885

0.00320616	135.087
-0.00103872	11.4765
0.00119188	76.4682

0.00252597	191.017
0.000219318	8.31289
0.00412018	320.477

-0.001698	-35.0029
0.000131209	47.9248
0.00339654	195.343

0.00424071	216.079
0.00274461	201.662
0.000290155	56.9167
-0.00119738	-9.27626

0.00140791	88.6223
-0.00211981	-179.951
0.00603931	444.06

0.00278276	160.101
0.00201086	128.021
-0.00195329	-37.5539

0.000884576	93.6492
-0.00364591	-117.183
0.00400947	239.46

0.00497876	357.231
0.001015	78.0906
-0.00280849	-191.887

0.00371271	146.48
0.00121066	97.5119
-0.00104135	68.5374
0.00108327	99.6067

0.00441999	276.157
-0.000192129	33.172
0.00106035	99.3874

-0.00290108	81.8373
0.00239119	105.247
0.00131316	100.478

0.0040571	274.149
0.000625494	62.3426
-0.00191019	-93.2278
-0.00106973	-49.9832

0.00207282	120.407
0.0011795	108.364
0.000268099	95.1874
-0.0102412	11.0028

-0.000578953	-4.31317
0.00149083	99.4696
0.00427149	238.68

-0.00338616	-178.318
0.000926048	83.2359
0.00388689	262.313

0.00175565	139.965
0.00376484	298.33
-0.0021078	-160.738

0.00197497	148.38
-0.00246606	-209.521
0.00413307	324.323

0.00325183	212.922
0.000821236	64.8762
0.00204293	91.1172
-0.00132087	16.2026

-0.000822741	-23.5055
0.000715975	66.3135
0.0045467	288.694

-0.000177548	24.1684
0.0056807	313.492
0.00132927	98.7187

0.000863939	99.6736
0.000743306	96.8541
0.00258954	140.619

-0.000638901	74.1001
0.00486378	162.168
0.000811648	97.3218

-0.0019404	-25.4202
3.65708e-05	46.9502
0.00458758	213.167

-0.00201943	-137.299
0.00402286	315.153
-0.000489931	-27.3815
-0.00250543	-101.628

0.00593154	414.7
-0.000451267	-28.9714
-0.00188888	-129.036

0.00277906	130.105
-0.000398622	51.4086
0.000719306	79.1197

-0.00114511	6.09258
0.00183112	116.927
0.00303918	161.89

0.0060084	345.657
-0.0015128	-32.755
-0.000218585	32.4272

0.00254922	117.501
0.000301607	98.7477
-0.000828467	89.3187

-0.000752024	48.2384
0.00357302	186.436
0.00201943	136.783


0.00537599	324.862
-0.000173202	7.68917
1.45841e-05	18.4571

0.000361594	28.9526
-0.00158026	-124.877
0.00352727	283.848

0.00365515	237.596
-0.00424003	-248.697
0.00214379	144.86

0.00145064	102.771
0.000138047	-0.862466
0.00197994	146.387

-0.00345288	15.6033
0.00199431	110.116
0.00297	132.264
0.00379409	134.033

0.000792745	62.1308
0.000636004	53.6612
0.00309	192.386

0.00331263	216.159
0.00058371	47.606
0.000401547	36.174

-0.00290185	-145.318
0.00501368	336.099
0.000933221	88.2341

0.00478225	284.716
0.00145306	113.712
-0.00134183	-30.2392

-0.00136232	-96.416
0.00311586	223.64
0.00346698	267.346
0.00144962	113.165

-0.000356518	52.486
0.00183454	93.9995
0.00464369	147.208

0.00165917	103.177
-0.00106525	-48.7547
0.0033049	195.795

0.00361482	184.598
-0.000510839	53.6001
-0.000921826	40.5613

0.00494753	283.348
0.000530972	71.6484
-0.000381668	27.7477

0.00118982	85.0388
0.00111408	84.2937
0.00144659	87.5825

0.00321351	93.256
-0.00274611	64.7087
0.00237388	89.2332

-0.00322226	-196.152
0.00381357	307.981
0.00225765	196.794

-0.000637645	65.6887
0.00341686	112.612
0.00158868	91.4534

0.000189126	79.474
0.0052268	108.687
-0.00203289	66.5892

0.000881381	60.4093
-0.00155743	-90.5517
0.00270515	174.435

0.00248292	183.396
0.00476011	336.321
-0.00156489	-86.2481

0.00350627	128.929
0.00110615	88.0623
-0.00120702	48.6692

0.00252638	175.239
0.00333676	220.335
-0.00253386	-102.668

-0.00129139	72.7526
0.00227792	105.166
0.00423906	122.974

-0.000289192	5.22761
0.0035122	232.214
0.00215052	151.149

0.00423285	258.925
-0.000387861	3.33097
0.00136445	100.446

0.00312001	116.545
0.00051894	100.369
0.00032068	99.1361

0.00255959	241.652
0.00984171	489.328
0.00222546	195.393
-0.00376876	-277.772

0.000427501	75.8931
0.003053	123.563
-0.000447088	60.0423

0.00206385	137.665
0.00140839	100.36
0.000821454	66.0408



-0.000715268	38.9263
0.00450527	194.89
0.000613161	78.6959

0.00214547	115.514
0.00161777	109.993
0.000529377	98.5821

0.00377715	153.107
0.00144478	96.9984
-0.00103485	37.3038

0.00329092	115.693
0.00356929	120.686
-0.00102833	38.5719

-0.00402053	-23.9232
0.00208903	122.904
0.00289481	142.264

0.00433464	320.817
-0.00132965	-37.4788
0.00191579	168.184

0.00349634	102.082
-0.000506646	73.5873
0.000583619	81.3483

0.000161631	16.2035
-0.00101085	-63.233
0.00630669	437.198

0.00323947	234.546
0.000849764	58.0155
-0.000666897	-55.6813

-5.63278e-06	73.7632
0.00258886	111.78
0.000316284	165.16
0.00521785	193.177
0.000394945	45.2025

-0.000365017	82.3012
0.00107584	104.15
0.00265854	128.137

6.05088e-05	14.8432
0.00551743	398.129
-0.00234962	-153.16

-0.000285792	79.0764
-0.00183134	52.7547
0.00540937	176.14

0.00329309	191.509
0.00139739	93.4875
0.000336444	38.2266

0.000929469	92.8178
0.00125654	94.064
0.00165228	95.5738

-0.00192726	64.1441
